Column,Row,Position,id
18,17,6,E07C0C954E7799C
18,17,9,E07C0C954E77895
18,17,8,E07C0C954E77894
18,17,7,E07C0C954E77884
18,18,1,E07C0C954E777E
18,18,2,E07C0C954E77814
18,18,3,E07C0C954E77815
18,18,6,E07C0C954E77824
18,18,5,E07C0C954E75D9F
18,18,4,E07C0C954E77834
18,18,7,E07C0C954E77845
18,18,8,E07C0C954E77844
18,18,9,E07C0C954E77835
18,19,3,E07C0C954E7772F
18,19,2,E07C0C954E7773E
18,19,1,E07C0C954E7773F
18,19,4,E07C0C954E7774F
18,19,5,E07C0C954E7771F
18,19,6,E07C0C954E7772E
18,19,9,E07C0C954E77760
18,19,8,E07C0C954E7775F
18,19,7,E07C0C954E77750
17,1,3,E07C0C954E776A2
17,1,2,E07C0C954E77770
17,1,1,E07C0C954E7777F
17,1,4,E07C0C954E77780
17,1,5,E07C0C954E7776F
17,1,6,E07C0C954E77791
17,1,9,E07C0C954E777A0
17,1,8,E07C0C954E777A1
17,1,7,E07C0C954E77790
17,2,1,E07C0C954E7762F
17,2,2,E07C0C954E7764F
17,2,3,E07C0C954E77670
17,2,6,E07C0C954E7766F
17,2,5,E07C0C954E77650
17,2,4,E07C0C954E77640
17,2,7,E07C0C954E7763F
17,2,8,E07C0C954E7765F
17,2,9,E07C0C954E77660
17,3,3,E07C0C954E7762E
17,3,2,E07C0C954E77681
17,3,1,E07C0C954E77691
17,3,4,E07C0C954E77692
17,3,5,E07C0C954E77680
17,3,6,E07C0C954E7761F
17,3,9,E07C0C954E7761E
17,3,8,E07C0C954E776E
17,3,7,E07C0C954E776A1
17,4,1,E07C0C954E7705F
17,4,2,E07C0C954E7707F
17,4,3,E07C0C954E7708F
17,4,6,E07C0C954E77090
17,4,5,E07C0C954E7707E
17,4,4,E07C0C954E7706E
17,4,7,E07C0C954E7705E
17,4,8,E07C0C954E7706F
17,4,9,E07C0C954E7709F
17,5,3,E07C0C954E770A0
17,5,2,E07C0C954E771AB
17,5,1,E07C0C954E771AA
17,5,4,E07C0C954E77051
17,5,5,E07C0C954E776D
17,5,6,E07C0C954E75C93
17,5,9,E07C0C954E77050
17,5,8,E07C0C954E77033
17,5,7,E07C0C954E77042
17,6,1,E07C0C954E76F2B
17,6,2,E07C0C954E76F2A
17,6,3,E07C0C954E76F1A
17,6,6,E07C0C954E76F19
17,6,5,E07C0C954E76F9
17,6,4,E07C0C954E76FA
17,6,7,E07C0C954E77012
17,6,8,E07C0C954E77013
17,6,9,E07C0C954E77022
17,7,3,E07C0C954E76E5E
17,7,2,E07C0C954E76E5F
17,7,1,E07C0C954E76E4C
17,7,4,E07C0C954E76E8F
17,7,5,E07C0C954E76E7F
17,7,6,E07C0C954E76E6F
17,7,9,E07C0C954E76E70
17,7,8,E07C0C954E76EA0
17,7,7,E07C0C954E76E90
17,12,1,E07C0C954E76D1F
17,12,2,E07C0C954E76D2E
17,12,3,E07C0C954E76D50
17,12,6,E07C0C954E76D4F
17,12,5,E07C0C954E76D2F
17,12,4,E07C0C954E76D1E
17,12,7,E07C0C954E76DE
17,12,8,E07C0C954E76D3F
17,12,9,E07C0C954E76D40
17,13,3,E07C0C954E76D91
17,13,2,E07C0C954E76D81
17,13,1,E07C0C954E76D70
17,13,4,E07C0C954E76D6F
17,13,5,E07C0C954E76D60
17,13,6,E07C0C954E76D5F
17,13,9,E07C0C954E76DF
17,13,8,E07C0C954E76EB
17,13,7,E07C0C954E76EC
17,14,1,E07C0C954E76E80
17,14,2,E07C0C954E76E3C
17,14,3,E07C0C954E76E1B
17,14,6,E07C0C954E76E1C
17,14,5,E07C0C954E76E3B
17,14,4,E07C0C954E76E4B
17,14,7,E07C0C954E76F6B
17,14,8,E07C0C954E76E2C
17,14,9,E07C0C954E76E2B
17,15,3,E07C0C954E76F8B
17,15,2,E07C0C954E76FAB
17,15,1,E07C0C954E76F7A
17,15,4,E07C0C954E76F7B
17,15,5,E07C0C954E76FAC
17,15,6,E07C0C954E76F8C
17,15,9,E07C0C954E76F9B
17,15,8,E07C0C954E76EA1
17,15,7,E07C0C954E76F9C
17,16,1,E07C0C954E77023
17,16,2,E07C0C954E77032
17,16,3,E07C0C954E76F3A
17,16,6,E07C0C954E76F3B
17,16,5,E07C0C954E76F4A
17,16,4,E07C0C954E76F4B
17,16,7,E07C0C954E76F5A
17,16,8,E07C0C954E76DA1
17,16,9,E07C0C954E76D92
17,17,3,E07C0C954E76C55
17,17,2,E07C0C954E76C67
17,17,1,E07C0C954E76C78
17,17,4,E07C0C954E76C66
17,17,5,E07C0C954E76C79
17,17,6,E07C0C954E76C8A
17,17,9,E07C0C954E76C9A
17,17,8,E07C0C954E76C8B
17,17,7,E07C0C954E76C9B
17,18,1,E07C0C954E76CAB
17,18,2,E07C0C954E76CAC
17,18,3,E07C0C954E76DA2
17,18,6,E07C0C954E76C54
17,18,5,E07C0C954E76F6A
17,18,4,E07C0C954E76F5B
17,18,7,E07C0C954E76D80
17,18,8,E07C0C954E76C44
17,18,9,E07C0C954E76C43
17,19,3,E07C0C954E7A74B
17,19,2,E07C0C954E7A155
17,19,1,E07C0C954E7A282
17,19,4,E07C0C954E7A73A
17,19,5,E07C0C954E7A861
17,19,6,E07C0C954E7A444
16,1,3,E07C0C954E76C24
16,1,2,E07C0C954E76B8
16,1,1,E07C0C954E76B18
16,1,4,E07C0C954E76B19
16,1,5,E07C0C954E76B7
16,1,6,E07C0C954E76C23
16,1,9,E07C0C954E76C12
16,1,8,E07C0C954E76C11
16,1,7,E07C0C954E76B29
16,2,1,E07C0C954E76AA0
16,2,2,E07C0C954E76AA1
16,2,3,E07C0C954E76BAC
16,2,6,E07C0C954E76BAB
16,2,5,E07C0C954E76B9B
16,2,4,E07C0C954E76B9C
16,2,7,E07C0C954E76B8A
16,2,8,E07C0C954E76B89
16,2,9,E07C0C954E76B7A
16,3,3,E07C0C954E76B69
16,3,2,E07C0C954E76B6A
16,3,1,E07C0C954E76B79
16,3,4,E07C0C954E76B4A
16,3,5,E07C0C954E76B59
16,3,6,E07C0C954E76B5A
16,3,9,E07C0C954E76A90
16,3,8,E07C0C954E76B3A
16,3,7,E07C0C954E76B49
16,4,1,E07C0C954E73514
16,4,2,E07C0C954E73585
16,4,3,E07C0C954E73586
16,4,6,E07C0C954E73513
16,4,5,E07C0C954E73523
16,4,4,E07C0C954E73596
16,4,7,E07C0C954E73318
16,4,8,E07C0C954E73328
16,4,9,E07C0C954E73327
16,5,3,E07C0C954E73640
16,5,2,E07C0C954E7342C
16,5,1,E07C0C954E73543
16,5,4,E07C0C954E73610
16,5,5,E07C0C954E7342B
16,5,6,E07C0C954E73544
16,5,9,E07C0C954E73317
16,5,8,E07C0C954E73574
16,5,7,E07C0C954E73575
16,6,1,E07C0C954E734C
16,6,2,E07C0C954E73620
16,6,3,E07C0C954E73565
16,6,6,E07C0C954E734B
16,6,5,E07C0C954E73611
16,6,4,E07C0C954E73630
16,6,7,E07C0C954E73554
16,6,8,E07C0C954E7341B
16,6,9,E07C0C954E73621
16,7,3,E07C0C954E73553
16,7,2,E07C0C954E73631
16,7,1,E07C0C954E73641
16,7,4,E07C0C954E7343F
16,7,5,E07C0C954E73533
16,7,6,E07C0C954E7341C
16,7,9,E07C0C954E73564
16,7,8,E07C0C954E73650
16,7,7,E07C0C954E73534
16,12,1,E07C0C954E7344F
16,12,2,E07C0C954E7343D
16,12,3,E07C0C954E73769
16,12,6,E07C0C954E73681
16,12,5,E07C0C954E73450
16,12,4,E07C0C954E73788
16,12,7,E07C0C954E73661
16,12,8,E07C0C954E7346F
16,12,9,E07C0C954E73524
16,13,3,E07C0C954E734A0
16,13,2,E07C0C954E73670
16,13,1,E07C0C954E73779
16,13,4,E07C0C954E7345F
16,13,5,E07C0C954E73651
16,13,6,E07C0C954E736A1
16,13,9,E07C0C954E73490
16,13,8,E07C0C954E73749
16,13,7,E07C0C954E73660
16,14,1,E07C0C954E73460
16,14,2,E07C0C954E73480
16,14,3,E07C0C954E73692
16,14,6,E07C0C954E73758
16,14,5,E07C0C954E73759
16,14,4,E07C0C954E73778
16,14,7,E07C0C954E73671
16,14,8,E07C0C954E73691
16,14,9,E07C0C954E73481
16,15,3,E07C0C954E736A2
16,15,2,E07C0C954E73470
16,15,1,E07C0C954E73739
16,15,4,E07C0C954E73729
16,15,5,E07C0C954E734A1
16,15,6,E07C0C954E737AA
16,15,9,E07C0C954E737A9
16,15,8,E07C0C954E73738
16,15,7,E07C0C954E73798
16,16,1,E07C0C954E735A8
16,16,2,E07C0C954E73718
16,16,3,E07C0C954E73789
16,16,6,E07C0C954E73682
16,16,5,E07C0C954E73597
16,16,4,E07C0C954E735A7
16,16,7,E07C0C954E73728
16,16,8,E07C0C954E73799
16,16,9,E07C0C954E73768
16,17,3,E07C0C954E72E33
16,17,2,E07C0C954E72E14
16,17,1,E07C0C954E72E23
16,17,4,E07C0C954E72E65
16,17,5,E07C0C954E72E76
16,17,6,E07C0C954E72E85
16,17,9,E07C0C954E72E34
16,17,8,E07C0C954E72E24
16,17,7,E07C0C954E72E75
16,18,1,E07C0C954E72E64
16,18,2,E07C0C954E72E96
16,18,3,E07C0C954E72E86
16,18,6,E07C0C954E72E43
16,18,5,E07C0C954E72E44
16,18,4,E07C0C954E72D6B
16,18,7,E07C0C954E72FA7
16,18,8,E07C0C954E72E97
16,18,9,E07C0C954E72E53
16,19,3,E07C0C954E7A75F
16,19,2,E07C0C954E7A16B
16,19,1,E07C0C954E7A667
16,19,4,E07C0C954E7A271
16,19,5,E07C0C954E7A16A
16,19,6,E07C0C954E7A75E
15,1,3,E07C0C954E72D9B
15,1,2,E07C0C954E72A98
15,1,1,E07C0C954E72EA7
15,1,4,E07C0C954E72B51
15,1,5,E07C0C954E72BA3
15,1,6,E07C0C954E72B61
15,1,9,E07C0C954E72D9A
15,1,8,E07C0C954E72E54
15,1,7,E07C0C954E72B60
15,2,1,E07C0C954E72D8B
15,2,2,E07C0C954E72D8A
15,2,3,E07C0C954E72BA2
15,2,6,E07C0C954E72B50
15,2,5,E07C0C954E72D7B
15,2,4,E07C0C954E72B93
15,2,7,E07C0C954E72B3F
15,2,8,E07C0C954E72D7A
15,2,9,E07C0C954E72B3E
15,3,3,E07C0C954E72D6A
15,3,2,E07C0C954E72B83
15,3,1,E07C0C954E72B2E
15,3,4,E07C0C954E72D5B
15,3,5,E07C0C954E72B2D
15,3,6,E07C0C954E72B82
15,3,9,E07C0C954E72D5A
15,3,8,E07C0C954E72B1C
15,3,7,E07C0C954E72B72
15,4,1,E07C0C954E72B92
15,4,2,E07C0C954E72B71
15,4,3,E07C0C954E72D4B
15,4,6,E07C0C954E72B1B
15,4,5,E07C0C954E72D4A
15,4,4,E07C0C954E72C73
15,4,7,E07C0C954E72C22
15,4,8,E07C0C954E72C12
15,4,9,E07C0C954E72C63
15,5,3,E07C0C954E72D39
15,5,2,E07C0C954E72C64
15,5,1,E07C0C954E72C13
15,5,4,E07C0C954E72D38
15,5,5,E07C0C954E72C83
15,5,6,E07C0C954E72C32
15,5,9,E07C0C954E72C84
15,5,8,E07C0C954E72C74
15,5,7,E07C0C954E72C23
15,6,1,E07C0C954E72C33
15,6,2,E07C0C954E72D29
15,6,3,E07C0C954E72D28
15,6,6,E07C0C954E72C42
15,6,5,E07C0C954E72C93
15,6,4,E07C0C954E72D19
15,6,7,E07C0C954E72C43
15,6,8,E07C0C954E72C94
15,6,9,E07C0C954E72D18
15,7,3,E07C0C954E72CA4
15,7,2,E07C0C954E72CA3
15,7,1,E07C0C954E72C52
15,7,4,E07C0C954E72E13
15,7,5,E07C0C954E72C53
15,7,6,E07C0C954E79E86
15,7,9,E07C0C954E79D3C
15,7,8,E07C0C954E79D2C
15,7,7,E07C0C954E79F7C
15,12,1,E07C0C954E79F7B
15,12,2,E07C0C954E79D2B
15,12,3,E07C0C954E79F6B
15,12,6,E07C0C954E79E36
15,12,5,E07C0C954E79E35
15,12,4,E07C0C954E79D3B
15,12,7,E07C0C954E79E87
15,12,8,E07C0C954E79F6C
15,12,9,E07C0C954E79F5A
15,13,3,E07C0C954E79D4C
15,13,2,E07C0C954E79F48
15,13,1,E07C0C954E79E55
15,13,4,E07C0C954E79F49
15,13,5,E07C0C954E7A02C
15,13,6,E07C0C954E79E77
15,13,9,E07C0C954E79E46
15,13,8,E07C0C954E79F59
15,13,7,E07C0C954E79E45
15,14,1,E07C0C954E79E76
15,14,2,E07C0C954E79E66
15,14,3,E07C0C954E79E56
15,14,6,E07C0C954E7A54A
15,14,5,E07C0C954E79E65
15,14,4,E07C0C954E7A02D
15,14,7,E07C0C954E7A445
15,14,8,E07C0C954E79F39
15,14,9,E07C0C954E79F38
15,15,3,E07C0C954E7A455
15,15,2,E07C0C954E7A646
15,15,1,E07C0C954E7A465
15,15,4,E07C0C954E7A04D
15,15,5,E07C0C954E75C85
15,15,6,E07C0C954E7A03C
15,15,9,E07C0C954E7A53A
15,15,8,E07C0C954E7A466
15,15,7,E07C0C954E7A645
15,16,1,E07C0C954E7A678
15,16,2,E07C0C954E7A07E
15,16,3,E07C0C954E7A56A
15,16,6,E07C0C954E7A770
15,16,5,E07C0C954E7A17C
15,16,4,E07C0C954E7A55B
15,16,7,E07C0C954E7A539
15,16,8,E07C0C954E7A656
15,16,9,E07C0C954E7A03D
15,17,3,E07C0C954E7A57C
15,17,2,E07C0C954E7A477
15,17,1,E07C0C954E7A475
15,17,4,E07C0C954E7A05D
15,17,5,E07C0C954E7A05E
15,17,6,E07C0C954E7A06D
15,17,9,E07C0C954E7A666
15,17,8,E07C0C954E7A657
15,17,7,E07C0C954E7A456
15,18,1,E07C0C954E7A54B
15,18,2,E07C0C954E7A55A
15,18,3,E07C0C954E7A17B
15,18,6,E07C0C954E7A76F
15,18,5,E07C0C954E7A56B
15,18,4,E07C0C954E7A07D
15,18,7,E07C0C954E7A676
15,18,8,E07C0C954E7A57B
15,18,9,E07C0C954E7A06E
15,19,3,E07C0C954E7A95D
15,19,2,E07C0C954E7A25F
15,19,1,E07C0C954E7A433
15,19,4,E07C0C954E7A373
15,19,5,E07C0C954E7A862
15,19,6,E07C0C954E7A12E
15,19,3,E07C0C954E7A95D
15,19,2,E07C0C954E7A25F
15,19,1,E07C0C954E7A433
15,19,4,E07C0C954E7A373
15,19,5,E07C0C954E7A862
15,19,6,E07C0C954E7A12E
15,19,9,E07C0C954E7A351
15,19,8,E07C0C954E7A23D
15,19,7,E07C0C954E7A84D
15,20,1,E07C0C954E7A350
15,20,2,E07C0C954E7A872
15,20,4,E07C0C954E7A96E
15,20,5,E07C0C954E7A24E
15,20,7,E07C0C954E7A340
15,20,8,E07C0C954E7A96D
14,1,4,E07C0C954E74144
14,1,5,E07C0C954E74132
14,1,6,E07C0C954E74156
14,1,9,E07C0C954E74155
14,1,8,E07C0C954E74143
14,1,7,E07C0C954E74131
14,2,1,E07C0C954E74168
14,2,2,E07C0C954E74177
14,2,3,E07C0C954E74189
14,2,6,E07C0C954E74188
14,2,5,E07C0C954E74178
14,2,4,E07C0C954E74167
14,2,7,E07C0C954E741AA
14,2,8,E07C0C954E7419A
14,2,9,E07C0C954E7419B
14,3,3,E07C0C954E7404E
14,3,2,E07C0C954E74071
14,3,1,E07C0C954E74080
14,3,4,E07C0C954E74081
14,3,5,E07C0C954E74070
14,3,6,E07C0C954E7404F
14,3,9,E07C0C954E7405E
14,3,8,E07C0C954E7405F
14,3,7,E07C0C954E74090
14,4,1,E07C0C954E7402F
14,4,2,E07C0C954E7403F
14,4,3,E07C0C954E74091
14,4,6,E07C0C954E740A0
14,4,5,E07C0C954E7403E
14,4,4,E07C0C954E7401E
14,4,7,E07C0C954E7401F
14,4,8,E07C0C954E741AB
14,4,9,E07C0C954E740A1
14,5,3,E07C0C954E7402E
14,5,2,E07C0C954E740E
14,5,1,E07C0C954E75DAF
14,5,4,E07C0C954E73FF
14,5,5,E07C0C954E73F10
14,5,6,E07C0C954E73F20
14,5,9,E07C0C954E73F22
14,5,8,E07C0C954E73F43
14,5,7,E07C0C954E73F33
14,6,1,E07C0C954E73B63
14,6,2,E07C0C954E73B76
14,6,3,E07C0C954E73B75
14,6,6,E07C0C954E73B62
14,6,5,E07C0C954E73F34
14,6,4,E07C0C954E73B42
14,6,7,E07C0C954E73B43
14,6,8,E07C0C954E73B52
14,6,9,E07C0C954E73B53
14,7,3,E07C0C954E73B96
14,7,2,E07C0C954E73B97
14,7,1,E07C0C954E73B87
14,7,4,E07C0C954E73AA4
14,7,5,E07C0C954E73B86
14,7,6,E07C0C954E73BA7
14,7,9,E07C0C954E73BA6
14,7,8,E07C0C954E73AA3
14,7,7,E07C0C954E73A93
14,8,1,E07C0C954E73A92
14,8,2,E07C0C954E73A17
14,8,3,E07C0C954E73A18
14,8,6,E07C0C954E73A28
14,8,5,E07C0C954E73A29
14,8,4,E07C0C954E73A39
14,8,7,E07C0C954E73A3A
14,8,8,E07C0C954E73A4A
14,8,9,E07C0C954E73A4B
14,9,3,E07C0C954E739C
14,9,2,E07C0C954E73A81
14,9,1,E07C0C954E73A6E
14,9,4,E07C0C954E73A5E
14,9,5,E07C0C954E73A80
14,9,6,E07C0C954E739D
14,9,9,E07C0C954E7391D
14,9,8,E07C0C954E73A6F
14,9,7,E07C0C954E73A5D
14,10,1,E07C0C954E7391F
14,10,2,E07C0C954E73975
14,10,3,E07C0C954E73974
14,10,6,E07C0C954E73964
14,10,5,E07C0C954E73987
14,10,4,E07C0C954E73930
14,10,7,E07C0C954E7392E
14,10,8,E07C0C954E73940
14,10,9,E07C0C954E73963
14,11,3,E07C0C954E73952
14,11,2,E07C0C954E73941
14,11,1,E07C0C954E73986
14,11,4,E07C0C954E739AA
14,11,5,E07C0C954E738A3
14,11,6,E07C0C954E73951
14,11,9,E07C0C954E73997
14,11,8,E07C0C954E73998
14,11,7,E07C0C954E739AB
14,12,1,E07C0C954E73892
14,12,2,E07C0C954E738A2
14,12,3,E07C0C954E73881
14,12,6,E07C0C954E73891
14,12,5,E07C0C954E7385E
14,12,4,E07C0C954E7385F
14,12,7,E07C0C954E7386E
14,12,8,E07C0C954E7386F
14,12,9,E07C0C954E75C75
14,13,3,E07C0C954E7383D
14,13,2,E07C0C954E7382E
14,13,1,E07C0C954E7382D
14,13,4,E07C0C954E7384F
14,13,5,E07C0C954E7384D
14,13,6,E07C0C954E7383E
14,13,9,E07C0C954E7381D
14,13,8,E07C0C954E738D
14,13,7,E07C0C954E738C
14,18,1,E07C0C954E73263
14,18,2,E07C0C954E73252
14,18,3,E07C0C954E7337F
14,18,6,E07C0C954E7339E
14,18,5,E07C0C954E73262
14,18,4,E07C0C954E73272
14,18,7,E07C0C954E73253
14,18,8,E07C0C954E7338E
14,18,9,E07C0C954E7338F
14,19,3,E07C0C954E73124
14,19,2,E07C0C954E73123
14,19,1,E07C0C954E73212
14,19,4,E07C0C954E73113
14,19,5,E07C0C954E73114
14,19,6,E07C0C954E73133
14,19,9,E07C0C954E73211
14,19,8,E07C0C954E73221
14,19,7,E07C0C954E73222
14,20,1,E07C0C954E73241
14,20,2,E07C0C954E73231
14,20,3,E07C0C954E73232
14,20,6,E07C0C954E73143
14,20,5,E07C0C954E73144
14,20,4,E07C0C954E73242
14,20,7,E07C0C954E73153
14,20,8,E07C0C954E73154
14,20,9,E07C0C954E73134
13,1,4,E07C0C954E73194
13,1,5,E07C0C954E73175
13,1,6,E07C0C954E7309D
13,1,9,E07C0C954E7309E
13,1,8,E07C0C954E731A5
13,1,7,E07C0C954E731A4
13,2,1,E07C0C954E7306D
13,2,2,E07C0C954E7306C
13,2,3,E07C0C954E7303C
13,2,6,E07C0C954E7304B
13,2,5,E07C0C954E7305D
13,2,4,E07C0C954E7307D
13,2,7,E07C0C954E7307E
13,2,8,E07C0C954E7305C
13,2,9,E07C0C954E7304C
13,7,3,E07C0C954E72F97
13,7,2,E07C0C954E72F98
13,7,1,E07C0C954E72F75
13,7,4,E07C0C954E72F64
13,7,5,E07C0C954E72F74
13,7,6,E07C0C954E72F63
13,7,9,E07C0C954E72F87
13,7,8,E07C0C954E72F86
13,7,7,E07C0C954E72A97
13,8,1,E07C0C954E72A55
13,8,2,E07C0C954E72A64
13,8,3,E07C0C954E72A65
13,8,6,E07C0C954E72A74
13,8,5,E07C0C954E72A75
13,8,4,E07C0C954E72A87
13,8,7,E07C0C954E72A88
13,8,8,E07C0C954E72A35
13,8,9,E07C0C954E72A34
13,9,3,E07C0C954E72A45
13,9,2,E07C0C954E72A44
13,9,1,E07C0C954E72A25
13,9,4,E07C0C954E72A14
13,9,5,E07C0C954E72A12
13,9,6,E07C0C954E72A54
13,9,9,E07C0C954E7291F
13,9,8,E07C0C954E7291E
13,9,7,E07C0C954E72A24
13,10,1,E07C0C954E72950
13,10,2,E07C0C954E72940
13,10,3,E07C0C954E72941
13,10,6,E07C0C954E72931
13,10,5,E07C0C954E72930
13,10,4,E07C0C954E72961
13,10,7,E07C0C954E72960
13,10,8,E07C0C954E72951
13,10,9,E07C0C954E72970
13,11,3,E07C0C954E72991
13,11,2,E07C0C954E729A2
13,11,1,E07C0C954E72896
13,11,4,E07C0C954E72992
13,11,5,E07C0C954E729A1
13,11,6,E07C0C954E72971
13,11,9,E07C0C954E72895
13,11,8,E07C0C954E72982
13,11,7,E07C0C954E72981
13,12,1,E07C0C954E72855
13,12,2,E07C0C954E72864
13,12,3,E07C0C954E72865
13,12,6,E07C0C954E72875
13,12,5,E07C0C954E72874
13,12,4,E07C0C954E72885
13,12,7,E07C0C954E72886
13,12,8,E07C0C954E72845
13,12,9,E07C0C954E72854
13,13,3,E07C0C954E72731
13,13,2,E07C0C954E72732
13,13,1,E07C0C954E72744
13,13,4,E07C0C954E72844
13,13,5,E07C0C954E72721
13,13,6,E07C0C954E72814
13,13,9,E07C0C954E72813
13,13,8,E07C0C954E72720
13,13,7,E07C0C954E72742
13,18,1,E07C0C954E72754
13,18,2,E07C0C954E72765
13,18,3,E07C0C954E72766
13,18,6,E07C0C954E72776
13,18,5,E07C0C954E72777
13,18,4,E07C0C954E72823
13,18,7,E07C0C954E72824
13,18,8,E07C0C954E72833
13,18,9,E07C0C954E72835
13,19,3,E07C0C954E72699
13,19,2,E07C0C954E72798
13,19,1,E07C0C954E72788
13,19,4,E07C0C954E72787
13,19,5,E07C0C954E72799
13,19,6,E07C0C954E72688
13,19,9,E07C0C954E72689
13,19,8,E07C0C954E7269A
13,19,7,E07C0C954E72753
13,20,1,E07C0C954E7263E
13,20,2,E07C0C954E72677
13,20,3,E07C0C954E72678
13,20,6,E07C0C954E7252A
13,20,5,E07C0C954E7262D
13,20,4,E07C0C954E7263D
12,1,4,E07C0C954E7252B
12,1,5,E07C0C954E7261A
12,1,6,E07C0C954E7251A
12,1,9,E07C0C954E7251B
12,1,8,E07C0C954E7261B
12,1,7,E07C0C954E7262C
12,2,1,E07C0C954E72581
12,2,2,E07C0C954E72582
12,2,3,E07C0C954E7AB67
12,2,6,E07C0C954E72572
12,2,5,E07C0C954E72571
12,2,4,E07C0C954E7253B
12,2,7,E07C0C954E7253A
12,2,8,E07C0C954E7AB68
12,2,9,E07C0C954E7AA6D
12,7,3,E07C0C954E7A946
12,7,2,E07C0C954E79D4D
12,7,1,E07C0C954E79D5D
12,7,4,E07C0C954E79D5E
12,7,5,E07C0C954E79D6E
12,7,6,E07C0C954E79D6F
12,7,9,E07C0C954E79D7E
12,7,8,E07C0C954E79D7F
12,7,7,E07C0C954E79C8B
12,8,1,E07C0C954E7AA6C
12,8,2,E07C0C954E7AA4B
12,8,3,E07C0C954E79C8A
12,8,6,E07C0C954E79C7B
12,8,5,E07C0C954E7AA5D
12,8,4,E07C0C954E7A945
12,8,7,E07C0C954E7AA4A
12,8,8,E07C0C954E7AA5C
12,8,9,E07C0C954E79C7A
12,9,3,E07C0C954E79C26
12,9,2,E07C0C954E79C48
12,9,1,E07C0C954E79C49
12,9,4,E07C0C954E79C38
12,9,5,E07C0C954E79C59
12,9,6,E07C0C954E79C6B
12,9,9,E07C0C954E79C6A
12,9,8,E07C0C954E79C5A
12,9,7,E07C0C954E79C27
12,10,1,E07C0C954E79B45
12,10,2,E07C0C954E79B44
12,10,3,E07C0C954E79A66
12,10,6,E07C0C954E79A76
12,10,5,E07C0C954E79B35
12,10,4,E07C0C954E79B55
12,10,7,E07C0C954E79B56
12,10,8,E07C0C954E79B34
12,10,9,E07C0C954E79B66
12,11,3,E07C0C954E79B88
12,11,2,E07C0C954E79A85
12,11,1,E07C0C954E79A54
12,11,4,E07C0C954E79A55
12,11,5,E07C0C954E79A86
12,11,6,E07C0C954E79B87
12,11,9,E07C0C954E79B78
12,11,8,E07C0C954E79A75
12,11,7,E07C0C954E79A65
12,12,1,E07C0C954E79A43
12,12,2,E07C0C954E79B67
12,12,3,E07C0C954E79B77
12,12,6,E07C0C954E79922
12,12,5,E07C0C954E76B2A
12,12,4,E07C0C954E79A44
12,12,7,E07C0C954E76220
12,12,8,E07C0C954E76B39
12,12,9,E07C0C954E79923
12,13,3,E07C0C954E7997A
12,13,2,E07C0C954E7998A
12,13,1,E07C0C954E7998C
12,13,4,E07C0C954E79967
12,13,5,E07C0C954E79968
12,13,6,E07C0C954E79979
12,13,9,E07C0C954E79946
12,13,8,E07C0C954E79955
12,13,7,E07C0C954E79957
12,18,1,E07C0C954E79862
12,18,2,E07C0C954E79885
12,18,3,E07C0C954E79884
12,18,6,E07C0C954E79945
12,18,5,E07C0C954E75A21
12,18,4,E07C0C954E79861
12,18,7,E07C0C954E79873
12,18,8,E07C0C954E79874
12,18,9,E07C0C954E79933
12,19,3,E07C0C954E79850
12,19,2,E07C0C954E7982B
12,19,1,E07C0C954E79724
12,19,4,E07C0C954E79725
12,19,5,E07C0C954E7982C
12,19,6,E07C0C954E7984F
12,19,9,E07C0C954E7983D
12,19,8,E07C0C954E7983C
12,19,7,E07C0C954E79734
12,20,1,E07C0C954E79765
12,20,2,E07C0C954E79735
12,20,3,E07C0C954E79755
12,20,6,E07C0C954E79745
12,20,5,E07C0C954E79744
12,20,4,E07C0C954E79766
11,1,2,E07C0C954E7965F
11,1,1,E07C0C954E7965E
11,1,4,E07C0C954E7964D
11,1,5,E07C0C954E7963E
11,1,6,E07C0C954E7963D
11,1,9,E07C0C954E7962B
11,1,8,E07C0C954E7962C
11,1,7,E07C0C954E7964E
11,2,1,E07C0C954E79A34
11,2,2,E07C0C954E79A33
11,2,3,E07C0C954E77B97
11,2,6,E07C0C954E7966F
11,2,5,E07C0C954E79670
11,2,4,E07C0C954E79680
11,2,7,E07C0C954E79681
11,2,8,E07C0C954E79579
11,2,9,E07C0C954E79756
11,7,3,E07C0C954E7956A
11,7,2,E07C0C954E79569
11,7,1,E07C0C954E79537
11,7,4,E07C0C954E79548
11,7,5,E07C0C954E79559
11,7,6,E07C0C954E7957A
11,7,9,E07C0C954E79589
11,7,8,E07C0C954E79558
11,7,7,E07C0C954E79549
11,8,1,E07C0C954E79787
11,8,2,E07C0C954E79788
11,8,3,E07C0C954E79536
11,8,6,E07C0C954E79527
11,8,5,E07C0C954E79692
11,8,4,E07C0C954E79777
11,8,7,E07C0C954E79776
11,8,8,E07C0C954E79691
11,8,9,E07C0C954E79526
11,9,3,E07C0C954E76A7F
11,9,2,E07C0C954E7958A
11,9,1,E07C0C954E76A5E
11,9,4,E07C0C954E76A6E
11,9,5,E07C0C954E76C34
11,9,6,E07C0C954E76A80
11,9,9,E07C0C954E76A91
11,9,8,E07C0C954E76C33
11,9,7,E07C0C954E76A6F
11,10,1,E07C0C954E7655B
11,10,2,E07C0C954E76A5C
11,10,3,E07C0C954E7656A
11,10,6,E07C0C954E7659E
11,10,5,E07C0C954E7659F
11,10,4,E07C0C954E7655A
